ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
0,0.37,5,3,57,50,B1,Diesel,57,R24
0,0.49,7,6,30,68,B2,Diesel,3488,R23
0,1.0,5,11,72,50,B1,Regular,77,R91
0,0.19,4,1,24,112,B2,Regular,1767,R31
0,0.02,7,10,37,50,B2,Diesel,91,R93
0,0.16,8,0,42,50,B12,Diesel,434,R72
0,0.14,8,11,40,50,B10,Diesel,380,R52
0,0.18,4,1,50,50,B2,Regular,4427,R11
0,0.78,7,3,40,50,B12,Diesel,3301,R73
0,1.0,4,6,77,50,B2,Regular,26,R24
0,0.7,7,1,62,55,B12,Diesel,269,R91
0,0.58,7,4,23,76,B1,Regular,17,R22
0,0.55,6,9,56,51,B1,Diesel,222,R24
0,0.06,12,6,57,85,B10,Diesel,27000,R11
1,0.75,6,9,60,56,B2,Diesel,19,R24
0,0.57,6,2,59,58,B12,Regular,1729,R74
0,0.08,5,12,41,50,B2,Diesel,163,R11
0,0.21,7,8,29,95,B2,Regular,4348,R72
0,1.0,5,9,42,50,B5,Diesel,2051,R82
0,0.17,9,7,34,50,B2,Regular,95,R82
0,0.26,10,10,31,80,B12,Diesel,211,R94
0,0.36,7,1,29,90,B12,Diesel,3434,R11
0,1.0,4,11,26,57,B1,Regular,209,R82
0,0.04,7,2,30,50,B1,Diesel,9307,R82
0,0.1,8,15,45,50,B10,Diesel,31,R24
0,0.1,4,15,23,52,B2,Regular,48,R25
0,0.44,6,14,35,57,B6,Regular,148,R82
0,1.0,6,8,46,50,B1,Diesel,63,R52
0,1.0,7,8,50,50,B10,Diesel,249,R52
0,1.0,6,13,31,57,B1,Regular,102,R52
0,1.0,11,4,42,50,B2,Regular,549,R82
1,0.17,9,0,56,50,B12,Regular,433,R93
0,0.16,6,9,50,50,B1,Diesel,245,R26
0,0.08,4,5,81,70,B13,Regular,4348,R72
0,0.75,12,14,67,50,B11,Regular,27000,R11
0,0.05,5,6,31,64,B12,Regular,3564,R11
0,0.52,14,0,35,57,B2,Regular,3019,R73
0,0.06,7,0,62,50,B12,Diesel,342,R93
0,0.92,6,12,38,64,B1,Diesel,13,R24
0,0.08,11,11,52,50,B4,Regular,43,R24
0,1.0,6,6,48,50,B12,Diesel,73,R24
0,0.6,7,3,42,50,B12,Diesel,142,R52
0,1.0,5,2,47,62,B2,Diesel,3663,R11
0,0.08,4,12,48,74,B2,Regular,3963,R91
0,1.0,6,6,33,50,B2,Diesel,125,R82
0,1.0,4,4,55,50,B1,Regular,405,R24
0,1.0,4,12,78,50,B2,Regular,355,R53
0,0.28,7,1,53,50,B2,Regular,10,R24
0,0.46,7,13,27,68,B1,Regular,15,R24
0,0.06,9,4,35,80,B10,Regular,2733,R93
0,0.09,5,2,35,60,B2,Regular,2740,R22
0,1.0,6,14,36,51,B1,Diesel,430,R82
0,0.08,4,13,43,50,B3,Diesel,47,R31
0,0.33,6,4,38,64,B13,Diesel,875,R93
0,0.49,5,11,48,50,B2,Diesel,1326,R93
0,1.0,6,3,46,50,B1,Regular,137,R24
0,1.0,5,5,63,50,B1,Regular,43,R24
0,0.08,9,12,36,90,B6,Regular,5460,R11
0,0.04,8,18,57,80,B10,Diesel,1448,R93
0,1.0,9,8,64,50,B1,Regular,653,R82
0,1.0,6,9,76,73,B1,Regular,4116,R24
0,0.33,6,9,35,60,B13,Regular,9307,R82
0,1.0,6,2,62,50,B14,Regular,1385,R53
0,0.24,12,2,72,50,B12,Diesel,57,R91
0,0.2,5,1,61,55,B12,Regular,3317,R93
0,0.81,7,8,50,50,B1,Regular,100,R82
0,0.95,7,2,82,50,B12,Regular,918,R11
0,0.44,5,7,41,57,B4,Diesel,5449,R82
0,0.08,10,23,52,50,B10,Diesel,241,R72
0,0.21,4,9,21,95,B2,Regular,102,R24
0,0.62,4,4,30,85,B12,Regular,4128,R52
1,1.0,6,17,59,58,B1,Regular,45,R24
0,1.0,5,13,35,54,B3,Diesel,50,R24
0,0.06,5,8,77,50,B2,Regular,82,R82
0,0.64,7,10,39,54,B2,Diesel,4762,R93
0,0.82,7,4,37,58,B1,Regular,983,R52
0,1.0,4,16,50,55,B2,Regular,7,R24
1,0.09,7,6,26,72,B6,Regular,47,R26
0,0.07,7,0,40,85,B3,Diesel,7444,R11
0,1.0,5,4,29,54,B1,Regular,78,R82
0,1.0,6,1,46,58,B1,Diesel,20,R24
0,0.08,6,11,42,64,B1,Diesel,5460,R11
0,1.0,7,5,30,51,B2,Diesel,30,R24
0,1.0,5,10,34,50,B2,Diesel,74,R72
0,1.0,4,9,78,50,B2,Regular,658,R93
0,0.86,4,0,27,80,B12,Regular,3963,R91
0,0.63,8,15,29,60,B1,Diesel,1753,R82
0,0.75,6,8,33,50,B1,Diesel,267,R73
0,1.0,5,14,35,51,B4,Regular,988,R82
0,0.36,5,17,40,50,B5,Regular,1601,R41
0,0.08,9,9,28,80,B3,Regular,1445,R72
0,0.59,7,11,45,50,B2,Diesel,359,R53
0,0.19,15,0,35,51,B3,Regular,3021,R53
0,0.39,8,1,50,57,B12,Diesel,3317,R93
0,0.94,5,20,57,50,B1,Regular,53,R24
0,0.08,6,10,37,50,B2,Diesel,9307,R82
0,1.0,6,13,52,50,B1,Diesel,30,R24
0,0.13,4,0,62,50,B12,Regular,17,R24
0,0.41,5,0,49,61,B5,Diesel,3866,R24
0,1.0,6,8,33,72,B3,Regular,3021,R53
0,0.21,6,4,73,50,B12,Regular,1962,R82
0,1.0,7,5,31,57,B4,Regular,153,R54
0,0.73,10,5,35,51,B12,Regular,3852,R11
0,1.0,7,6,77,50,B1,Regular,50,R24
0,1.0,7,4,46,50,B1,Regular,634,R53
0,0.58,7,6,52,50,B2,Diesel,283,R25
0,0.03,4,0,48,50,B12,Diesel,342,R93
0,1.0,6,8,37,50,B2,Regular,10,R24
0,1.0,4,4,22,72,B2,Regular,175,R82
0,0.08,7,10,40,51,B11,Diesel,591,R31
0,1.0,7,8,51,50,B11,Diesel,5449,R82
0,0.09,7,2,41,50,B1,Diesel,173,R82
0,0.01,9,0,45,50,B12,Regular,3657,R82
0,1.0,7,7,65,50,B2,Regular,64,R26
0,1.0,8,5,55,68,B1,Diesel,83,R24
0,0.16,12,23,65,55,B10,Diesel,875,R93
0,0.66,7,8,32,57,B1,Diesel,58,R82
0,0.95,6,10,37,85,B1,Regular,15725,R11
0,1.0,10,6,37,50,B2,Regular,32,R24
1,1.0,4,2,56,50,B4,Regular,1313,R24
0,0.47,5,6,27,85,B3,Diesel,11,R24
0,1.0,7,14,50,57,B4,Regular,1408,R52
0,1.0,4,2,69,50,B6,Diesel,103,R53
0,0.08,7,6,29,90,B2,Regular,324,R26
0,0.22,4,12,27,95,B6,Regular,1447,R11
0,1.0,6,2,30,50,B1,Diesel,163,R82
0,0.2,6,15,27,80,B1,Diesel,1767,R31
0,0.48,10,1,37,82,B12,Regular,12,R41
2,1.0,4,10,70,90,B1,Regular,40,R24
1,0.8,6,3,48,50,B4,Regular,182,R24
0,1.0,7,9,47,50,B1,Diesel,18,R24
0,0.47,6,0,55,50,B1,Regular,983,R52
0,1.0,7,5,44,68,B2,Diesel,91,R52
0,0.83,8,3,38,50,B1,Diesel,4116,R24
0,0.5,4,11,51,50,B2,Regular,1326,R93
0,0.47,10,19,39,50,B10,Diesel,16,R72
0,0.51,4,2,26,68,B12,Diesel,361,R23
0,0.82,6,7,35,56,B3,Diesel,644,R53
0,0.03,11,1,62,50,B10,Diesel,287,R53
1,1.0,6,7,53,50,B2,Diesel,247,R53
0,0.53,9,6,61,50,B12,Regular,5433,R93
0,1.0,5,4,64,50,B1,Regular,94,R53
0,0.65,6,9,54,50,B2,Diesel,86,R24
0,1.0,5,1,74,50,B2,Regular,174,R25
0,0.78,5,5,35,85,B12,Regular,2365,R31
0,1.0,5,9,55,50,B13,Diesel,22,R24
0,1.0,5,6,52,50,B2,Diesel,269,R91
0,0.36,11,1,35,68,B12,Diesel,688,R93
0,0.36,4,2,39,50,B12,Regular,4348,R72
1,0.93,4,1,44,80,B12,Regular,23396,R11
0,1.0,9,3,44,50,B2,Diesel,7,R24
0,0.74,6,3,71,50,B12,Regular,43,R24
0,1.0,6,9,34,56,B13,Diesel,338,R53
0,1.0,4,12,48,50,B5,Diesel,57,R24
0,1.0,9,4,70,50,B1,Diesel,214,R26
0,0.64,6,6,20,95,B2,Diesel,56,R53
0,0.28,7,1,43,50,B2,Diesel,112,R53
0,0.24,14,17,42,50,B4,Regular,72,R26
0,1.0,7,19,45,50,B2,Regular,13,R93
0,0.92,11,12,52,51,B11,Regular,8880,R11
0,0.74,7,2,41,51,B12,Diesel,25,R52
0,0.75,7,1,57,50,B11,Diesel,405,R24
0,1.0,11,1,79,50,B11,Regular,56,R72
0,1.0,5,5,47,55,B3,Diesel,141,R82
0,0.75,7,11,56,50,B2,Diesel,182,R24
0,0.12,8,0,64,62,B2,Diesel,46,R24
0,0.08,6,4,48,50,B12,Regular,10,R73
0,1.0,5,3,69,50,B10,Diesel,82,R91
0,0.08,8,1,24,80,B2,Diesel,269,R91
0,0.58,7,2,27,76,B12,Regular,133,R91
0,0.76,7,5,70,50,B1,Regular,2038,R82
0,0.0027322404371584,6,34,30,125,B2,Diesel,510,R25
0,0.59,9,15,31,100,B10,Diesel,53,R72
0,1.0,6,13,66,50,B2,Diesel,1422,R82
0,0.08,7,3,57,68,B1,Diesel,232,R82
0,1.0,8,19,70,50,B2,Regular,50,R24
0,0.36,6,11,53,59,B5,Regular,20,R24
0,0.08,5,12,37,51,B1,Regular,3744,R93
0,0.02,5,18,27,72,B3,Diesel,308,R24
0,0.08,10,4,46,50,B5,Diesel,1895,R31
0,0.21,4,1,39,50,B12,Diesel,193,R82
0,1.0,5,5,63,50,B2,Diesel,15,R24
0,0.81,6,7,41,50,B1,Diesel,31,R24
0,0.38,8,15,23,80,B12,Regular,88,R72
1,0.44,8,17,23,95,B3,Regular,96,R82
0,0.12,4,4,37,76,B12,Regular,604,R41
0,0.33,10,11,18,100,B2,Diesel,112,R91
0,0.08,6,16,46,76,B4,Regular,66,R93
0,1.0,5,10,35,50,B3,Diesel,45,R24
0,0.39,9,6,35,80,B13,Regular,229,R82
0,1.0,6,14,72,50,B13,Regular,137,R54
1,1.0,7,4,25,50,B2,Diesel,50,R24
0,1.0,12,17,44,50,B1,Regular,1313,R24
0,1.0,6,16,43,76,B2,Regular,3317,R93
0,0.06,8,10,44,100,B1,Diesel,8023,R11
0,0.48,12,3,49,50,B12,Diesel,10,R26
2,0.03,6,5,32,50,B12,Diesel,62,R42
0,0.47,7,6,22,85,B1,Diesel,86,R82
0,0.28,7,10,39,51,B12,Diesel,433,R93
0,0.41,7,6,36,50,B1,Diesel,48,R24
0,0.13,4,15,44,51,B2,Regular,287,R53
0,0.6,7,10,28,100,B6,Regular,4427,R11
0,0.53,6,2,45,54,B2,Regular,1027,R24
0,0.5,6,8,40,72,B13,Diesel,607,R73
0,0.54,9,0,73,50,B12,Regular,5723,R82
0,0.08,9,12,36,50,B2,Regular,139,R22
0,0.63,5,7,26,95,B2,Regular,2715,R93
0,0.58,6,13,78,71,B5,Regular,9307,R82
0,0.38,5,2,69,50,B12,Regular,156,R82
0,0.6,9,6,49,50,B3,Regular,5177,R11
0,1.0,4,7,49,50,B6,Regular,298,R24
0,0.88,5,12,35,50,B1,Diesel,295,R24
0,0.8,5,0,48,50,B12,Regular,35,R26
0,0.99,4,7,37,54,B2,Regular,110,R53
0,0.74,4,9,44,50,B11,Diesel,76,R54
0,0.01,5,5,36,57,B1,Regular,747,R53
0,0.42,4,1,29,60,B12,Diesel,1314,R24
0,0.29,4,2,28,76,B12,Diesel,1895,R31
0,0.09,7,10,32,57,B5,Regular,5831,R11
0,0.41,5,7,38,58,B1,Diesel,388,R93
0,0.35,8,0,42,50,B2,Diesel,209,R93
1,1.0,4,14,45,50,B5,Regular,72,R52
0,0.07,4,0,24,90,B12,Diesel,4393,R11
0,0.05,9,10,28,90,B1,Regular,4116,R24
0,0.17,4,0,73,50,B1,Regular,104,R53
0,0.53,4,2,44,50,B12,Diesel,473,R11
0,0.99,6,5,45,50,B2,Diesel,471,R11
1,0.58,6,10,33,65,B3,Regular,17,R26
0,0.08,7,6,42,50,B10,Diesel,33,R24
0,0.55,5,1,72,50,B12,Regular,2399,R24
0,1.0,4,11,36,50,B2,Regular,405,R24
1,0.26,7,10,39,80,B12,Diesel,27000,R11
1,1.0,6,12,70,50,B12,Regular,634,R53
0,0.43,5,1,46,50,B6,Diesel,405,R24
0,1.0,7,4,55,50,B1,Diesel,77,R24
0,1.0,6,7,42,50,B1,Diesel,607,R82
0,0.51,5,1,68,50,B2,Diesel,142,R72
0,0.25,6,17,26,68,B1,Regular,776,R93
0,1.0,10,17,35,50,B2,Diesel,222,R24
0,0.46,8,2,40,64,B3,Diesel,171,R24
0,0.04,7,22,29,90,B2,Diesel,18,R22
0,1.0,6,9,56,50,B2,Diesel,295,R24
0,0.12,4,11,45,50,B1,Regular,45,R25
0,0.74,5,5,50,50,B12,Regular,61,R26
0,1.0,4,10,57,50,B3,Regular,119,R24
0,0.29,7,15,31,100,B11,Diesel,747,R53
0,0.55,7,0,42,68,B12,Diesel,1064,R11
0,1.0,5,12,50,50,B2,Diesel,126,R52
0,0.31,13,8,37,71,B3,Regular,130,R53
0,0.05,6,7,37,100,B1,Regular,37,R24
0,0.58,7,8,49,50,B1,Diesel,886,R54
0,0.09,8,0,38,50,B12,Diesel,930,R22
0,0.72,7,2,57,50,B1,Diesel,20,R24
0,0.83,7,14,26,50,B1,Regular,298,R24
1,0.64,4,7,61,58,B5,Regular,2715,R24
0,1.0,4,5,56,50,B2,Regular,58,R53
0,0.96,10,0,74,50,B12,Regular,15703,R11
0,0.04,6,8,38,50,B12,Regular,3301,R73
0,1.0,7,6,30,51,B2,Diesel,26,R24
0,1.0,5,12,37,50,B1,Regular,57,R72
0,0.04,10,0,28,80,B12,Regular,159,R82
0,0.87,4,10,59,50,B2,Regular,1974,R54
0,0.24,5,2,62,50,B2,Diesel,52,R93
0,0.66,9,10,28,100,B12,Diesel,6729,R11
0,0.08,4,3,33,80,B1,Regular,2498,R72
0,0.12,7,5,37,118,B12,Diesel,9817,R11
0,1.0,7,5,48,52,B2,Diesel,94,R53
0,0.005464481,9,4,60,75,B2,Regular,467,R24
0,0.19,6,10,23,80,B1,Diesel,147,R93
0,0.15,6,3,41,100,B12,Regular,14200,R11
0,0.25,8,14,48,57,B1,Regular,851,R52
0,0.75,7,12,52,72,B2,Regular,393,R91
0,1.0,8,6,33,59,B6,Diesel,378,R82
0,0.75,6,15,25,85,B6,Regular,3997,R11
0,0.49,10,4,46,50,B10,Regular,4059,R23
0,0.75,4,8,39,50,B2,Diesel,1468,R93
0,1.0,11,8,40,50,B1,Regular,27000,R11
0,0.8,4,4,28,60,B12,Regular,145,R52
0,0.24,7,6,31,54,B1,Diesel,303,R72
0,0.19,7,2,49,50,B1,Regular,831,R54
0,0.42,4,15,40,64,B1,Regular,404,R52
0,0.08,5,13,28,85,B2,Diesel,129,R82
0,0.15,8,8,28,85,B1,Diesel,37,R24
0,0.61,6,3,77,50,B12,Diesel,218,R72
1,0.21,12,10,44,50,B13,Regular,564,R11
0,0.32,6,2,39,50,B2,Diesel,578,R54
0,0.74,4,6,52,50,B12,Regular,6090,R11
1,1.0,6,2,43,50,B5,Regular,208,R82
0,0.63,7,5,60,50,B12,Regular,5936,R11
0,0.5,9,0,36,50,B1,Regular,3301,R73
0,0.37,7,7,41,50,B5,Diesel,722,R53
0,0.78,4,1,56,50,B12,Regular,1421,R11
0,0.49,7,17,47,50,B2,Regular,2715,R93
0,0.29,9,10,27,60,B6,Regular,4116,R24
0,0.75,4,16,31,58,B14,Regular,252,R82
0,0.51,8,4,35,52,B1,Diesel,16,R24
0,0.008196721,9,21,33,50,B3,Regular,23,R24
0,0.8,4,1,36,85,B12,Diesel,184,R82
0,0.5,8,15,22,80,B5,Regular,33,R72
0,0.11,6,16,58,50,B1,Diesel,9,R24
0,0.55,8,3,37,50,B12,Diesel,17140,R11
0,0.01,4,11,58,50,B2,Regular,5877,R11
0,0.08,4,16,41,100,B1,Regular,6617,R11
0,1.0,9,2,47,50,B2,Regular,27000,R11
1,0.59,10,7,48,50,B5,Diesel,53,R24
1,1.0,9,14,51,50,B2,Diesel,50,R24
0,0.06,8,2,34,68,B12,Diesel,6308,R11
0,1.0,5,8,32,50,B2,Diesel,57,R24
0,0.44,4,0,30,80,B12,Regular,13,R24
0,0.08,4,7,52,95,B5,Regular,269,R91
0,0.73,7,8,22,95,B2,Diesel,110,R53
0,0.17,11,3,38,50,B12,Diesel,2212,R82
2,0.0081967213114754,7,0,48,50,B12,Diesel,37,R82
0,0.03,11,0,44,50,B12,Diesel,12,R83
0,0.36,7,0,29,54,B1,Diesel,111,R93
0,0.79,5,0,56,65,B1,Regular,174,R11
0,0.15,6,6,33,50,B5,Regular,159,R91
0,0.87,12,2,42,63,B12,Diesel,45,R82
0,0.74,4,3,23,76,B4,Diesel,370,R24
1,0.89,6,12,47,67,B1,Diesel,38,R82
0,0.74,4,1,30,57,B12,Regular,197,R93
0,1.0,4,14,47,54,B5,Regular,298,R82
0,0.5,7,1,51,50,B12,Regular,2308,R31
0,0.41,6,9,34,65,B4,Regular,27000,R11
0,0.48,8,1,41,50,B12,Regular,27000,R11
0,0.12,6,18,32,54,B1,Diesel,8,R26
0,0.08,10,0,66,90,B12,Regular,27000,R11
1,0.5,7,5,49,50,B12,Regular,999,R73
0,1.0,4,12,34,50,B2,Regular,1313,R24
0,0.08,7,1,61,50,B10,Diesel,540,R31
0,0.57,4,2,39,68,B3,Diesel,747,R53
0,0.08,4,10,34,68,B2,Regular,3866,R24
0,0.08,10,4,29,57,B6,Regular,443,R82
0,1.0,4,4,51,50,B3,Diesel,40,R24
0,1.0,6,8,36,90,B6,Diesel,8880,R11
1,0.0081967213114754,7,0,54,50,B12,Diesel,249,R52
0,0.68,11,0,34,100,B12,Diesel,7313,R31
0,1.0,7,2,48,50,B2,Regular,3688,R82
0,0.05,7,3,46,51,B3,Regular,721,R93
0,0.04,7,2,70,50,B12,Regular,3,R82
0,1.0,7,11,58,60,B3,Regular,374,R93
0,0.66,5,10,39,86,B5,Diesel,388,R93
0,0.96,11,10,37,50,B2,Regular,84,R24
1,0.74,5,0,27,68,B12,Regular,40,R82
0,0.78,5,7,43,50,B2,Regular,149,R24
0,0.25,5,11,25,100,B1,Regular,42,R24
0,0.26,6,12,38,50,B1,Diesel,222,R24
1,1.0,6,5,67,53,B2,Diesel,904,R82
0,1.0,6,25,34,56,B1,Regular,110,R93
0,0.78,7,11,23,112,B1,Regular,85,R53
0,1.0,12,24,36,51,B12,Regular,1937,R23
0,0.8,4,1,45,50,B12,Diesel,33,R93
1,0.03,5,0,49,50,B5,Diesel,57,R82
1,0.47,5,7,61,68,B2,Regular,229,R53
0,0.03,5,12,38,95,B3,Regular,5449,R82
0,0.8,6,15,26,80,B1,Diesel,1767,R31
0,0.08,11,1,59,50,B10,Regular,3708,R26
0,1.0,7,3,36,50,B12,Regular,48,R24
0,0.04,10,2,53,50,B1,Diesel,43,R25
0,1.0,7,15,43,50,B11,Diesel,68,R24
1,0.67,4,6,41,58,B2,Diesel,2537,R31
1,0.08,7,0,27,64,B12,Regular,22669,R11
1,0.91,4,7,38,50,B4,Diesel,165,R93
0,1.0,11,5,38,62,B1,Diesel,72,R93
0,1.0,6,9,55,50,B1,Regular,19,R24
0,0.36,8,10,67,100,B3,Regular,2733,R93
0,0.09,11,0,39,50,B12,Diesel,4998,R11
0,0.23,7,9,33,60,B2,Diesel,851,R52
0,1.0,5,1,20,106,B2,Diesel,4579,R93
0,1.0,7,6,37,50,B2,Diesel,346,R26
0,0.08,7,3,39,50,B12,Regular,539,R31
0,0.48,4,1,44,50,B2,Regular,1448,R93
0,0.49,5,1,42,50,B2,Diesel,27,R24
0,0.37,10,3,46,50,B13,Diesel,3963,R91
0,0.08,4,7,42,72,B2,Diesel,2983,R31
0,1.0,10,9,55,63,B10,Diesel,4128,R52
1,1.0,4,7,29,50,B4,Diesel,10,R24
0,1.0,4,6,48,50,B4,Diesel,269,R11
0,0.5,8,5,62,50,B2,Diesel,611,R93
0,0.33,6,11,33,100,B3,Regular,1704,R82
0,0.0081967213114754,4,1,56,50,B12,Regular,3021,R53
0,0.4,6,10,39,50,B3,Diesel,954,R73
0,1.0,7,13,47,50,B1,Diesel,23,R74
0,1.0,7,9,56,51,B2,Diesel,46,R24
0,1.0,5,9,58,64,B1,Regular,4128,R52
1,1.0,4,12,63,77,B1,Regular,3963,R91
0,0.56,11,2,34,51,B10,Diesel,485,R52
0,0.09,4,0,37,64,B12,Regular,6308,R11
0,0.05,7,0,52,50,B12,Diesel,6736,R11
0,1.0,5,11,58,50,B5,Diesel,776,R41
1,0.35,7,10,63,50,B1,Regular,133,R82
0,0.03,5,0,54,50,B2,Regular,6,R24
0,0.36,7,6,48,50,B12,Diesel,1982,R54
0,0.68,10,1,29,68,B10,Diesel,3541,R52
0,0.38,5,2,28,85,B1,Diesel,1313,R24
0,1.0,7,13,33,72,B2,Regular,193,R91
0,0.07,5,11,37,50,B2,Diesel,139,R22
0,0.68,10,5,36,54,B12,Diesel,67,R11
0,0.005464481,7,14,60,50,B11,Diesel,83,R23
0,0.5,4,10,50,50,B5,Regular,2163,R52
0,0.07,11,0,32,50,B12,Diesel,120,R11
0,0.79,15,3,70,50,B12,Regular,3110,R11
0,0.07,4,0,44,50,B12,Regular,426,R91
0,1.0,6,7,53,125,B12,Diesel,3688,R82
1,0.63,6,1,28,57,B1,Diesel,25,R73
0,0.63,8,10,52,95,B12,Regular,27000,R11
0,0.7,10,1,58,50,B12,Regular,755,R11
1,0.26,10,5,46,50,B12,Regular,413,R52
0,0.08,4,14,50,60,B1,Regular,6736,R11
0,0.91,12,10,34,51,B10,Regular,31,R24
1,1.0,11,20,53,65,B1,Diesel,20,R72
0,0.07,4,6,56,50,B11,Diesel,1326,R93
0,1.0,6,6,74,50,B1,Diesel,163,R24
0,1.0,10,7,42,50,B5,Diesel,26,R74
0,0.03,6,7,49,50,B1,Regular,39,R24
0,0.08,6,14,30,57,B2,Diesel,23,R72
0,0.28,10,3,34,90,B12,Regular,9307,R82
0,0.69,7,5,36,50,B1,Diesel,69,R93
0,0.29,5,15,32,60,B6,Regular,9,R24
0,1.0,4,15,39,50,B2,Regular,282,R24
0,1.0,5,4,60,50,B2,Diesel,4172,R82
0,0.5,4,3,26,68,B12,Diesel,195,R82
0,0.91,7,1,29,54,B3,Regular,9817,R11
0,0.53,5,1,36,76,B1,Regular,424,R73
0,0.25,7,3,51,50,B6,Diesel,1162,R91
0,0.71,9,16,32,60,B10,Diesel,213,R74
0,1.0,7,15,39,60,B2,Diesel,186,R52
0,0.39,5,13,50,50,B5,Regular,26,R24
0,0.87,5,5,31,50,B3,Diesel,62,R24
0,0.24,9,3,43,50,B6,Regular,223,R24
0,1.0,6,6,25,68,B2,Regular,49,R24
0,0.96,11,3,56,50,B11,Diesel,55,R82
0,0.12,7,1,58,50,B12,Regular,704,R11
0,0.58,5,1,66,50,B2,Diesel,67,R73
0,0.45,7,15,55,90,B3,Regular,21,R24
0,0.07,6,6,28,64,B12,Diesel,1326,R93
0,0.53,7,2,61,50,B12,Diesel,824,R91
1,0.57,7,2,30,60,B4,Regular,776,R93
0,0.01,5,19,55,76,B4,Diesel,210,R53
0,0.2,4,1,42,51,B12,Diesel,953,R31
0,1.0,4,8,76,50,B2,Regular,2103,R25
0,1.0,8,10,44,50,B12,Regular,164,R24
0,0.22,9,3,32,100,B1,Diesel,150,R24
1,0.1,6,15,47,62,B1,Diesel,889,R82
0,1.0,5,11,30,85,B5,Diesel,1313,R24
0,0.09,5,1,27,72,B12,Diesel,298,R91
0,0.38,6,2,45,50,B1,Regular,94,R25
0,1.0,4,8,46,50,B1,Regular,301,R73
0,0.61,6,2,24,76,B6,Diesel,3457,R82
0,0.23,5,5,43,79,B2,Diesel,842,R31
0,0.08,8,2,45,50,B2,Diesel,1629,R93
0,0.38,6,10,35,50,B1,Diesel,79,R91
0,0.36,11,6,50,50,B12,Regular,242,R82
0,1.0,9,15,53,50,B2,Regular,38,R24
1,0.5,7,8,49,50,B5,Diesel,156,R73
1,0.6,5,9,46,50,B1,Regular,51,R24
0,0.42,9,1,49,50,B6,Diesel,473,R53
0,0.43,8,3,65,50,B12,Diesel,41,R82
0,0.55,4,1,61,50,B12,Regular,19,R26
0,1.0,7,8,33,50,B2,Diesel,1055,R72
0,0.24,4,2,53,50,B6,Regular,4128,R52
0,0.6,7,13,47,50,B1,Regular,182,R24
0,0.51,6,1,45,100,B3,Regular,54,R91
0,0.01,7,0,27,90,B12,Diesel,1063,R82
0,0.12,7,12,32,54,B1,Regular,15,R24
0,0.12,6,6,30,68,B1,Diesel,1408,R73
0,0.04,7,12,24,80,B2,Regular,405,R24
0,0.01,6,5,33,72,B1,Regular,206,R53
0,1.0,5,4,75,77,B2,Regular,8455,R82
0,1.0,7,13,72,50,B1,Regular,45,R24
0,0.08,6,6,51,50,B3,Regular,568,R52
0,0.08,7,8,42,50,B2,Diesel,248,R31
0,0.21,5,2,59,50,B12,Regular,423,R11
0,0.14,7,9,18,95,B2,Regular,204,R52
0,0.08,5,13,40,50,B2,Diesel,16,R72
0,0.62,7,0,55,55,B2,Regular,347,R53
0,0.86,5,13,37,86,B1,Diesel,183,R31
0,1.0,7,7,43,50,B2,Diesel,29,R83
0,0.09,10,0,40,51,B12,Regular,27000,R11
0,0.08,7,3,34,57,B4,Regular,426,R91
0,0.13,10,17,38,50,B2,Diesel,741,R24
0,0.83,5,20,48,50,B12,Regular,3744,R93
0,0.65,5,11,31,50,B2,Diesel,165,R82
0,0.2,4,2,32,54,B12,Diesel,645,R94
0,0.57,8,14,54,50,B10,Regular,4762,R93
0,0.5,4,2,53,77,B6,Regular,3317,R93
0,0.5,7,0,61,50,B12,Diesel,76,R22
0,0.03,6,8,23,80,B3,Regular,26,R24
0,0.008196721,7,14,43,51,B2,Diesel,3657,R82
0,0.75,6,13,62,50,B1,Diesel,127,R72
0,0.18,7,1,43,50,B12,Diesel,132,R93
0,1.0,4,19,39,60,B1,Regular,91,R24
0,0.5,7,4,44,85,B5,Regular,132,R93
0,1.0,5,3,51,50,B2,Regular,31,R24
0,0.15,8,3,68,50,B12,Diesel,204,R91
0,0.03,7,1,46,64,B12,Diesel,6913,R11
0,0.99,7,18,33,50,B1,Regular,48,R24
0,0.08,4,16,41,60,B1,Regular,404,R52
0,0.96,4,3,53,50,B12,Regular,87,R22
0,1.0,5,9,53,52,B1,Regular,29,R24
0,0.61,6,5,44,50,B1,Diesel,38,R54
0,1.0,7,11,36,72,B2,Regular,4762,R93
1,0.07,7,3,22,50,B2,Diesel,1368,R11
0,1.0,4,9,30,51,B2,Regular,226,R82
0,0.47,5,2,42,53,B12,Regular,6570,R11
1,1.0,5,2,57,50,B3,Regular,600,R82
0,1.0,6,2,53,50,B1,Diesel,59,R24
1,0.04,5,1,53,50,B6,Regular,330,R82
0,0.43,5,2,75,50,B12,Regular,366,R82
0,0.78,6,12,31,60,B5,Regular,112,R24
0,0.03,7,2,30,85,B12,Regular,1063,R31
0,1.0,4,10,32,53,B1,Diesel,357,R31
0,1.0,10,11,37,50,B2,Regular,1326,R93
0,1.0,6,12,46,64,B1,Diesel,48,R53
0,0.08,5,7,44,58,B1,Regular,116,R91
0,0.17,7,0,54,50,B11,Regular,3317,R93
0,0.45,5,1,42,67,B12,Regular,3317,R93
0,0.06,7,0,67,50,B12,Regular,10,R94
0,0.46,7,5,48,50,B5,Regular,146,R73
